"era-214","10.208378","-22.175243","23.007957","-9.30825","-18.619967","19.009392","11.431071","-26.365261","28.750559"
"era-215","10.226921","-22.212008","23.042727","-9.335914","-18.664627","19.05912","11.459028","-26.425814","28.820667"
"era-216","10.245348","-22.248558","23.077333","-9.363366","-18.709011","19.108492","11.486805","-26.485947","28.89026"
"era-217","10.263666","-22.284887","23.111742","-9.390602","-18.753103","19.157516","11.514402","-26.545685","28.959337"
"era-218","10.281873","-22.321032","23.145992","-9.41763","-18.7969","19.206198","11.541789","-26.605019","29.027931"
"era-219","10.299969","-22.356941","23.180035","-9.4444475","-18.840397","19.254507","11.568993","-26.663956","29.096043"
"era-220","10.317957","-22.392643","23.213898","-9.471073","-18.883621","19.3025","11.596015","-26.722485","29.163664"
"era-221","10.335842","-22.428152","23.247576","-9.4975","-18.926537","19.35016","11.622834","-26.780643","29.230831"
"era-222","10.353623","-22.463457","23.28109","-9.523723","-18.969173","19.397482","11.649478","-26.83843","29.297512"
"era-223","10.371293","-22.498564","23.314423","-9.549758","-19.01156","19.444502","11.675947","-26.895855","29.36374"
"era-224","10.388864","-22.533487","23.347588","-9.575612","-19.053682","19.491203","11.702235","-26.952906","29.42953"
"era-225","10.406336","-22.568209","23.3806","-9.601279","-19.095583","19.537619","11.728357","-27.00962","29.49489"
"era-226","10.423698","-22.60274","23.413433","-9.626767","-19.137203","19.58374","11.754298","-27.065964","29.559805"
"era-227","10.440973","-22.637083","23.446095","-9.652078","-19.17859","19.62957","11.78007","-27.12198","29.624302"
"era-228","10.458144","-22.671251","23.478598","-9.677222","-19.219719","19.675097","11.805679","-27.177614","29.688375"
"era-229","10.475223","-22.705233","23.51095","-9.702189","-19.260593","19.720339","11.831118","-27.232944","29.752039"
"era-230","10.492197","-22.739033","23.543142","-9.726984","-19.301222","19.765299","11.856411","-27.287956","29.8153"
"era-231","10.509085","-22.772646","23.575148","-9.751627","-19.341621","19.809988","11.881544","-27.34264","29.878153"
"era-232","10.525878","-22.806076","23.606997","-9.776103","-19.38178","19.854404","11.906528","-27.397001","29.940615"
"era-233","10.5425825","-22.839342","23.6387","-9.800424","-19.421717","19.898546","11.931372","-27.451038","30.002691"
"era-234","10.55921","-22.872435","23.670242","-9.82459","-19.461416","19.942427","11.956074","-27.504765","30.064392"
"era-235","10.575737","-22.905344","23.701653","-9.848597","-19.50091","19.986038","11.980632","-27.558191","30.125721"
